26.051523392406896	12.023860820201726
83.52329081383056	38.657952641439344
138.48588296788316	59.7620767089159
153.35271504384133	67.22635491654235
159.4221579706002	72.12208069744297
128.82093467233693	59.07691475143638
105.0697075679217	47.30112353511666
69.43048852317087	31.320355975172582
41.20434768420436	18.891663491604042
22.43086836829763	10.21405362606337
35.53477810361828	15.903887922712295
109.87953759672301	49.07145374771289
175.17107829860035	66.44663728509775
202.23134255646642	91.62970581453521
197.97899533253772	82.83231356715476
165.09163841729907	74.69042377462354
111.78134337708275	51.67169237537868
76.18753080771765	34.46485619464827
53.77204429694469	24.77947865738137
31.720124584039997	14.676243663432233
24.97187782924984	11.534900720673678
42.759387338907025	19.361127960876804
81.1170452241516	36.43694963769826
107.15477319331286	46.15714134338694
118.43971037331967	46.14272303400561
123.09476641893733	55.820554102099095
100.57111168438938	41.206442326992935
91.9645928034848	41.10415889862505
67.51695711400882	30.704860352527955
53.85121194651688	24.63445010834429
35.12202569001387	15.967032510649652
24.666811185848204	11.371477915559737
29.601977251597024	13.41541307378326
74.61196652894031	34.10583843882616
136.4279923296931	61.888738106291484
164.86831391194312	74.19937601740271
168.3780892484777	74.29853411046045
152.73811445282402	69.83983752016148
112.84117704548076	48.82664728357849
79.92589843351062	35.44282800460923
46.65537027190848	21.56046304862384
28.5892910001993	13.115912914508174
29.119187065703716	13.253816973662607
70.55875640825371	30.947929629602715
130.6105902750382	58.4479692749633
149.67829588518094	67.19191841634989
163.26174562706498	72.79040712303569
137.20667920318175	61.94974658770964
99.05315317582249	43.4817194294811
66.57454023009923	30.302399785162613
42.421252806641576	19.403000409838
25.280598685951336	11.581350115575201
25.130688606585643	11.414857663506458
52.57173985170926	23.86731232918693
87.6368287042299	40.48412810094111
120.44219560136038	53.52234679052298
134.9456075498015	59.69861122112744
138.33276490263032	60.19046825622568
110.0753504377741	50.44894274009221
80.81929303076559	36.5086833585968
58.68076149453383	26.502093746651706
38.793450716334696	17.904372819813283
23.971619533957597	11.004079817430938
12.938245163833086	5.986077388719961
8.322287296226433	3.8493215473271944
15.527379100981106	7.011580252821128
44.76455652106338	20.36641500232321
59.79584008279088	26.58771480124093
71.2172054130155	31.09539519581619
85.28423480679899	38.90765154544168
71.84244149192499	31.313530577958634
51.617406661171906	23.30924770589113
34.06388885656544	15.66786673815395
18.96740463133407	8.779714837565052
10.672368354610917	4.913691802894221
9.084717000828965	4.208408780872298
